Subscription_ID,Customer_ID,Plan_Name,Plan_Type,Start_Date,End_Date,Monthly_Charges,Total_Revenue
SUB006609,CUST01360,Basic,Monthly,2038-02-03,2038-03-05,500,500
SUB006610,CUST00085,Basic,Monthly,2038-02-04,2038-03-06,500,500
SUB006611,CUST19560,Standard,Monthly,2038-02-05,2038-03-07,800,800
SUB006612,CUST01142,Basic,Monthly,2038-02-06,2038-03-08,500,500
SUB006613,CUST17446,Basic,Yearly,2038-02-07,2039-02-07,500,6000
SUB006614,CUST12771,Premium,Yearly,2038-02-08,2039-02-08,1200,14400
SUB006615,CUST04232,Standard,Monthly,2038-02-09,2038-03-11,800,800
SUB006616,CUST06439,Basic,Monthly,2038-02-10,2038-03-12,500,500
SUB006617,CUST16700,Premium,Monthly,2038-02-11,2038-03-13,1200,1200
SUB006618,CUST03640,Basic,Monthly,2038-02-12,2038-03-14,500,500
SUB006619,CUST15354,Standard,Yearly,2038-02-13,2039-02-13,800,9600
SUB006620,CUST08210,Basic,Monthly,2038-02-14,2038-03-16,500,500
SUB006621,CUST00149,Basic,Yearly,2038-02-15,2039-02-15,500,6000
SUB006622,CUST04536,Standard,Monthly,2038-02-16,2038-03-18,800,800
SUB006623,CUST12172,Premium,Monthly,2038-02-17,2038-03-19,1200,1200
SUB006624,CUST06150,Standard,Yearly,2038-02-18,2039-02-18,800,9600
SUB006625,CUST09211,Premium,Monthly,2038-02-19,2038-03-21,1200,1200
SUB006626,CUST19327,Standard,Monthly,2038-02-20,2038-03-22,800,800
SUB006627,CUST11325,Basic,Monthly,2038-02-21,2038-03-23,500,500
SUB006628,CUST06006,Standard,Monthly,2038-02-22,2038-03-24,800,800
SUB006629,CUST10308,Standard,Yearly,2038-02-23,2039-02-23,800,9600
SUB006630,CUST12541,Standard,Monthly,2038-02-24,2038-03-26,800,800
SUB006631,CUST17268,Standard,Yearly,2038-02-25,2039-02-25,800,9600
SUB006632,CUST19056,Premium,Monthly,2038-02-26,2038-03-28,1200,1200
SUB006633,CUST12248,Premium,Yearly,2038-02-27,2039-02-27,1200,14400
SUB006634,CUST02563,Standard,Yearly,2038-02-28,2039-02-28,800,9600
SUB006635,CUST18286,Premium,Monthly,2038-03-01,2038-03-31,1200,1200
SUB006636,CUST11246,Standard,Monthly,2038-03-02,2038-04-01,800,800
SUB006637,CUST10855,Basic,Yearly,2038-03-03,2039-03-03,500,6000
SUB006638,CUST11086,Standard,Yearly,2038-03-04,2039-03-04,800,9600
SUB006639,CUST00388,Standard,Yearly,2038-03-05,2039-03-05,800,9600
SUB006640,CUST16388,Standard,Monthly,2038-03-06,2038-04-05,800,800
SUB006641,CUST09177,Basic,Monthly,2038-03-07,2038-04-06,500,500
SUB006642,CUST02428,Basic,Yearly,2038-03-08,2039-03-08,500,6000
SUB006643,CUST12321,Basic,Yearly,2038-03-09,2039-03-09,500,6000
SUB006644,CUST17419,Premium,Monthly,2038-03-10,2038-04-09,1200,1200
SUB006645,CUST17100,Basic,Monthly,2038-03-11,2038-04-10,500,500
SUB006646,CUST01533,Basic,Monthly,2038-03-12,2038-04-11,500,500
SUB006647,CUST06329,Basic,Yearly,2038-03-13,2039-03-13,500,6000
SUB006648,CUST09370,Basic,Monthly,2038-03-14,2038-04-13,500,500
SUB006649,CUST13144,Premium,Monthly,2038-03-15,2038-04-14,1200,1200
SUB006650,CUST01903,Premium,Monthly,2038-03-16,2038-04-15,1200,1200
SUB006651,CUST17306,Premium,Monthly,2038-03-17,2038-04-16,1200,1200
SUB006652,CUST00694,Basic,Monthly,2038-03-18,2038-04-17,500,500
SUB006653,CUST14848,Premium,Monthly,2038-03-19,2038-04-18,1200,1200
SUB006654,CUST08859,Standard,Monthly,2038-03-20,2038-04-19,800,800
SUB006655,CUST17636,Premium,Monthly,2038-03-21,2038-04-20,1200,1200
SUB006656,CUST16486,Premium,Monthly,2038-03-22,2038-04-21,1200,1200
SUB006657,CUST12546,Premium,Monthly,2038-03-23,2038-04-22,1200,1200
SUB006658,CUST16343,Basic,Monthly,2038-03-24,2038-04-23,500,500
SUB006659,CUST01801,Basic,Monthly,2038-03-25,2038-04-24,500,500
SUB006660,CUST00072,Premium,Monthly,2038-03-26,2038-04-25,1200,1200
SUB006661,CUST14696,Basic,Yearly,2038-03-27,2039-03-27,500,6000
SUB006662,CUST17268,Standard,Monthly,2038-03-28,2038-04-27,800,800
SUB006663,CUST03050,Standard,Monthly,2038-03-29,2038-04-28,800,800
SUB006664,CUST03904,Premium,Monthly,2038-03-30,2038-04-29,1200,1200
SUB006665,CUST07409,Standard,Monthly,2038-03-31,2038-04-30,800,800
SUB006666,CUST17818,Premium,Yearly,2038-04-01,2039-04-01,1200,14400
SUB006667,CUST09895,Standard,Monthly,2038-04-02,2038-05-02,800,800
SUB006668,CUST05648,Premium,Monthly,2038-04-03,2038-05-03,1200,1200
SUB006669,CUST06691,Basic,Monthly,2038-04-04,2038-05-04,500,500
SUB006670,CUST14103,Basic,Monthly,2038-04-05,2038-05-05,500,500
SUB006671,CUST03212,Basic,Monthly,2038-04-06,2038-05-06,500,500
SUB006672,CUST08120,Premium,Yearly,2038-04-07,2039-04-07,1200,14400
SUB006673,CUST16692,Premium,Monthly,2038-04-08,2038-05-08,1200,1200
SUB006674,CUST13075,Standard,Monthly,2038-04-09,2038-05-09,800,800
SUB006675,CUST10082,Basic,Yearly,2038-04-10,2039-04-10,500,6000
SUB006676,CUST10174,Basic,Monthly,2038-04-11,2038-05-11,500,500
SUB006677,CUST04488,Premium,Monthly,2038-04-12,2038-05-12,1200,1200
SUB006678,CUST13939,Premium,Monthly,2038-04-13,2038-05-13,1200,1200
SUB006679,CUST16471,Standard,Monthly,2038-04-14,2038-05-14,800,800
SUB006680,CUST00866,Premium,Monthly,2038-04-15,2038-05-15,1200,1200
SUB006681,CUST11941,Standard,Monthly,2038-04-16,2038-05-16,800,800
SUB006682,CUST08345,Standard,Yearly,2038-04-17,2039-04-17,800,9600
SUB006683,CUST19096,Basic,Yearly,2038-04-18,2039-04-18,500,6000
SUB006684,CUST00618,Basic,Monthly,2038-04-19,2038-05-19,500,500
SUB006685,CUST10530,Premium,Monthly,2038-04-20,2038-05-20,1200,1200
SUB006686,CUST09711,Standard,Monthly,2038-04-21,2038-05-21,800,800
SUB006687,CUST03922,Standard,Yearly,2038-04-22,2039-04-22,800,9600
SUB006688,CUST14220,Standard,Monthly,2038-04-23,2038-05-23,800,800
SUB006689,CUST00938,Standard,Monthly,2038-04-24,2038-05-24,800,800
SUB006690,CUST13159,Basic,Yearly,2038-04-25,2039-04-25,500,6000
SUB006691,CUST01615,Premium,Yearly,2038-04-26,2039-04-26,1200,14400
SUB006692,CUST07436,Standard,Monthly,2038-04-27,2038-05-27,800,800
SUB006693,CUST18909,Premium,Monthly,2038-04-28,2038-05-28,1200,1200
SUB006694,CUST15695,Premium,Yearly,2038-04-29,2039-04-29,1200,14400
SUB006695,CUST03408,Basic,Monthly,2038-04-30,2038-05-30,500,500
SUB006696,CUST12093,Premium,Monthly,2038-05-01,2038-05-31,1200,1200
SUB006697,CUST14803,Basic,Monthly,2038-05-02,2038-06-01,500,500
SUB006698,CUST03655,Standard,Monthly,2038-05-03,2038-06-02,800,800
SUB006699,CUST01265,Premium,Monthly,2038-05-04,2038-06-03,1200,1200
SUB006700,CUST18070,Standard,Monthly,2038-05-05,2038-06-04,800,800
SUB006701,CUST12284,Standard,Yearly,2038-05-06,2039-05-06,800,9600
SUB006702,CUST17937,Basic,Yearly,2038-05-07,2039-05-07,500,6000
SUB006703,CUST11522,Basic,Yearly,2038-05-08,2039-05-08,500,6000
SUB006704,CUST13303,Standard,Monthly,2038-05-09,2038-06-08,800,800
SUB006705,CUST04319,Standard,Yearly,2038-05-10,2039-05-10,800,9600
SUB006706,CUST05646,Premium,Monthly,2038-05-11,2038-06-10,1200,1200
SUB006707,CUST16869,Standard,Monthly,2038-05-12,2038-06-11,800,800
SUB006708,CUST10431,Premium,Yearly,2038-05-13,2039-05-13,1200,14400
SUB006709,CUST06410,Standard,Monthly,2038-05-14,2038-06-13,800,800
SUB006710,CUST12845,Premium,Monthly,2038-05-15,2038-06-14,1200,1200
SUB006711,CUST06360,Basic,Yearly,2038-05-16,2039-05-16,500,6000
SUB006712,CUST10386,Basic,Monthly,2038-05-17,2038-06-16,500,500
SUB006713,CUST14859,Premium,Monthly,2038-05-18,2038-06-17,1200,1200
SUB006714,CUST06898,Premium,Yearly,2038-05-19,2039-05-19,1200,14400
SUB006715,CUST07350,Premium,Monthly,2038-05-20,2038-06-19,1200,1200
SUB006716,CUST15852,Standard,Monthly,2038-05-21,2038-06-20,800,800
SUB006717,CUST05249,Standard,Yearly,2038-05-22,2039-05-22,800,9600
SUB006718,CUST02613,Basic,Yearly,2038-05-23,2039-05-23,500,6000
SUB006719,CUST05984,Premium,Monthly,2038-05-24,2038-06-23,1200,1200
SUB006720,CUST13345,Basic,Monthly,2038-05-25,2038-06-24,500,500
SUB006721,CUST08275,Premium,Yearly,2038-05-26,2039-05-26,1200,14400
SUB006722,CUST03097,Premium,Yearly,2038-05-27,2039-05-27,1200,14400
SUB006723,CUST05194,Basic,Yearly,2038-05-28,2039-05-28,500,6000
SUB006724,CUST05764,Premium,Monthly,2038-05-29,2038-06-28,1200,1200
SUB006725,CUST02478,Premium,Monthly,2038-05-30,2038-06-29,1200,1200
SUB006726,CUST11767,Premium,Monthly,2038-05-31,2038-06-30,1200,1200
SUB006727,CUST01990,Basic,Monthly,2038-06-01,2038-07-01,500,500
SUB006728,CUST09612,Premium,Yearly,2038-06-02,2039-06-02,1200,14400
SUB006729,CUST12990,Basic,Monthly,2038-06-03,2038-07-03,500,500
SUB006730,CUST09044,Standard,Monthly,2038-06-04,2038-07-04,800,800
SUB006731,CUST07486,Basic,Monthly,2038-06-05,2038-07-05,500,500
SUB006732,CUST13630,Premium,Monthly,2038-06-06,2038-07-06,1200,1200
SUB006733,CUST06310,Basic,Monthly,2038-06-07,2038-07-07,500,500
SUB006734,CUST06289,Basic,Yearly,2038-06-08,2039-06-08,500,6000
SUB006735,CUST10762,Basic,Monthly,2038-06-09,2038-07-09,500,500
SUB006736,CUST18899,Standard,Monthly,2038-06-10,2038-07-10,800,800
SUB006737,CUST11553,Premium,Monthly,2038-06-11,2038-07-11,1200,1200
SUB006738,CUST07205,Standard,Monthly,2038-06-12,2038-07-12,800,800
SUB006739,CUST08578,Standard,Monthly,2038-06-13,2038-07-13,800,800
SUB006740,CUST15278,Standard,Monthly,2038-06-14,2038-07-14,800,800
SUB006741,CUST19878,Standard,Monthly,2038-06-15,2038-07-15,800,800
SUB006742,CUST04134,Premium,Monthly,2038-06-16,2038-07-16,1200,1200
SUB006743,CUST15893,Basic,Monthly,2038-06-17,2038-07-17,500,500
SUB006744,CUST19499,Standard,Monthly,2038-06-18,2038-07-18,800,800
SUB006745,CUST02166,Premium,Monthly,2038-06-19,2038-07-19,1200,1200
SUB006746,CUST19038,Standard,Monthly,2038-06-20,2038-07-20,800,800
SUB006747,CUST00198,Basic,Monthly,2038-06-21,2038-07-21,500,500
SUB006748,CUST09698,Standard,Monthly,2038-06-22,2038-07-22,800,800
SUB006749,CUST09209,Premium,Yearly,2038-06-23,2039-06-23,1200,14400
SUB006750,CUST02516,Basic,Monthly,2038-06-24,2038-07-24,500,500
SUB006751,CUST15951,Basic,Monthly,2038-06-25,2038-07-25,500,500
SUB006752,CUST07671,Basic,Monthly,2038-06-26,2038-07-26,500,500
SUB006753,CUST18417,Premium,Yearly,2038-06-27,2039-06-27,1200,14400
SUB006754,CUST16023,Standard,Monthly,2038-06-28,2038-07-28,800,800
SUB006755,CUST17642,Standard,Monthly,2038-06-29,2038-07-29,800,800
SUB006756,CUST15723,Premium,Yearly,2038-06-30,2039-06-30,1200,14400
SUB006757,CUST05282,Premium,Monthly,2038-07-01,2038-07-31,1200,1200
SUB006758,CUST05019,Basic,Monthly,2038-07-02,2038-08-01,500,500
SUB006759,CUST16721,Standard,Yearly,2038-07-03,2039-07-03,800,9600
SUB006760,CUST05609,Standard,Monthly,2038-07-04,2038-08-03,800,800
SUB006761,CUST14028,Standard,Yearly,2038-07-05,2039-07-05,800,9600
SUB006762,CUST04293,Standard,Monthly,2038-07-06,2038-08-05,800,800
SUB006763,CUST17379,Premium,Monthly,2038-07-07,2038-08-06,1200,1200
SUB006764,CUST11494,Premium,Monthly,2038-07-08,2038-08-07,1200,1200
SUB006765,CUST16359,Basic,Monthly,2038-07-09,2038-08-08,500,500
SUB006766,CUST00100,Basic,Monthly,2038-07-10,2038-08-09,500,500
SUB006767,CUST14942,Premium,Monthly,2038-07-11,2038-08-10,1200,1200
SUB006768,CUST18495,Standard,Yearly,2038-07-12,2039-07-12,800,9600
SUB006769,CUST17405,Basic,Monthly,2038-07-13,2038-08-12,500,500
SUB006770,CUST02332,Premium,Monthly,2038-07-14,2038-08-13,1200,1200
SUB006771,CUST16149,Standard,Yearly,2038-07-15,2039-07-15,800,9600
SUB006772,CUST17260,Premium,Monthly,2038-07-16,2038-08-15,1200,1200
SUB006773,CUST13911,Premium,Yearly,2038-07-17,2039-07-17,1200,14400
SUB006774,CUST07306,Basic,Monthly,2038-07-18,2038-08-17,500,500
SUB006775,CUST14874,Premium,Monthly,2038-07-19,2038-08-18,1200,1200
SUB006776,CUST13602,Premium,Monthly,2038-07-20,2038-08-19,1200,1200
SUB006777,CUST05890,Basic,Yearly,2038-07-21,2039-07-21,500,6000
SUB006778,CUST00991,Premium,Monthly,2038-07-22,2038-08-21,1200,1200
SUB006779,CUST18859,Basic,Yearly,2038-07-23,2039-07-23,500,6000
SUB006780,CUST13039,Premium,Monthly,2038-07-24,2038-08-23,1200,1200
SUB006781,CUST16427,Premium,Monthly,2038-07-25,2038-08-24,1200,1200
SUB006782,CUST02036,Standard,Monthly,2038-07-26,2038-08-25,800,800
SUB006783,CUST19764,Basic,Monthly,2038-07-27,2038-08-26,500,500
SUB006784,CUST09838,Standard,Monthly,2038-07-28,2038-08-27,800,800
SUB006785,CUST04243,Standard,Yearly,2038-07-29,2039-07-29,800,9600
SUB006786,CUST12190,Standard,Monthly,2038-07-30,2038-08-29,800,800
SUB006787,CUST18813,Standard,Yearly,2038-07-31,2039-07-31,800,9600
SUB006788,CUST09919,Basic,Yearly,2038-08-01,2039-08-01,500,6000
SUB006789,CUST19572,Premium,Monthly,2038-08-02,2038-09-01,1200,1200
SUB006790,CUST03741,Standard,Yearly,2038-08-03,2039-08-03,800,9600
SUB006791,CUST17228,Basic,Monthly,2038-08-04,2038-09-03,500,500
SUB006792,CUST15304,Premium,Monthly,2038-08-05,2038-09-04,1200,1200
SUB006793,CUST19663,Premium,Monthly,2038-08-06,2038-09-05,1200,1200
SUB006794,CUST17461,Standard,Monthly,2038-08-07,2038-09-06,800,800
SUB006795,CUST07266,Basic,Monthly,2038-08-08,2038-09-07,500,500
SUB006796,CUST18680,Standard,Monthly,2038-08-09,2038-09-08,800,800
SUB006797,CUST19282,Premium,Monthly,2038-08-10,2038-09-09,1200,1200
SUB006798,CUST03928,Premium,Monthly,2038-08-11,2038-09-10,1200,1200
SUB006799,CUST07500,Basic,Yearly,2038-08-12,2039-08-12,500,6000
SUB006800,CUST11201,Premium,Monthly,2038-08-13,2038-09-12,1200,1200
SUB006801,CUST19492,Premium,Monthly,2038-08-14,2038-09-13,1200,1200
SUB006802,CUST02232,Basic,Yearly,2038-08-15,2039-08-15,500,6000
SUB006803,CUST08259,Standard,Monthly,2038-08-16,2038-09-15,800,800
SUB006804,CUST02081,Basic,Monthly,2038-08-17,2038-09-16,500,500
SUB006805,CUST05287,Basic,Yearly,2038-08-18,2039-08-18,500,6000
SUB006806,CUST09740,Standard,Monthly,2038-08-19,2038-09-18,800,800
SUB006807,CUST17653,Premium,Monthly,2038-08-20,2038-09-19,1200,1200
SUB006808,CUST04692,Basic,Monthly,2038-08-21,2038-09-20,500,500
SUB006809,CUST06763,Standard,Monthly,2038-08-22,2038-09-21,800,800
SUB006810,CUST18259,Basic,Yearly,2038-08-23,2039-08-23,500,6000
SUB006811,CUST00602,Basic,Monthly,2038-08-24,2038-09-23,500,500
SUB006812,CUST07045,Standard,Monthly,2038-08-25,2038-09-24,800,800
SUB006813,CUST12394,Standard,Monthly,2038-08-26,2038-09-25,800,800
SUB006814,CUST02583,Premium,Yearly,2038-08-27,2039-08-27,1200,14400
SUB006815,CUST11043,Standard,Monthly,2038-08-28,2038-09-27,800,800
SUB006816,CUST00096,Standard,Monthly,2038-08-29,2038-09-28,800,800
SUB006817,CUST15670,Standard,Monthly,2038-08-30,2038-09-29,800,800
SUB006818,CUST08426,Premium,Monthly,2038-08-31,2038-09-30,1200,1200
SUB006819,CUST12977,Premium,Monthly,2038-09-01,2038-10-01,1200,1200
SUB006820,CUST04678,Premium,Monthly,2038-09-02,2038-10-02,1200,1200
SUB006821,CUST13518,Premium,Monthly,2038-09-03,2038-10-03,1200,1200
SUB006822,CUST16165,Premium,Yearly,2038-09-04,2039-09-04,1200,14400
SUB006823,CUST19193,Basic,Monthly,2038-09-05,2038-10-05,500,500
SUB006824,CUST01236,Premium,Yearly,2038-09-06,2039-09-06,1200,14400
SUB006825,CUST15240,Standard,Monthly,2038-09-07,2038-10-07,800,800
SUB006826,CUST08188,Standard,Yearly,2038-09-08,2039-09-08,800,9600
SUB006827,CUST18907,Standard,Yearly,2038-09-09,2039-09-09,800,9600
SUB006828,CUST15033,Premium,Monthly,2038-09-10,2038-10-10,1200,1200
SUB006829,CUST13808,Standard,Yearly,2038-09-11,2039-09-11,800,9600
SUB006830,CUST13127,Premium,Monthly,2038-09-12,2038-10-12,1200,1200
SUB006831,CUST16937,Standard,Yearly,2038-09-13,2039-09-13,800,9600
SUB006832,CUST18972,Basic,Monthly,2038-09-14,2038-10-14,500,500
SUB006833,CUST07967,Premium,Monthly,2038-09-15,2038-10-15,1200,1200
SUB006834,CUST07701,Standard,Monthly,2038-09-16,2038-10-16,800,800
SUB006835,CUST04066,Standard,Yearly,2038-09-17,2039-09-17,800,9600
SUB006836,CUST08723,Standard,Monthly,2038-09-18,2038-10-18,800,800
SUB006837,CUST15375,Standard,Monthly,2038-09-19,2038-10-19,800,800
SUB006838,CUST13934,Basic,Monthly,2038-09-20,2038-10-20,500,500
SUB006839,CUST10364,Basic,Yearly,2038-09-21,2039-09-21,500,6000
SUB006840,CUST13617,Premium,Monthly,2038-09-22,2038-10-22,1200,1200
SUB006841,CUST03090,Basic,Monthly,2038-09-23,2038-10-23,500,500
SUB006842,CUST06228,Premium,Monthly,2038-09-24,2038-10-24,1200,1200
SUB006843,CUST04801,Premium,Monthly,2038-09-25,2038-10-25,1200,1200
SUB006844,CUST00918,Basic,Yearly,2038-09-26,2039-09-26,500,6000
SUB006845,CUST11452,Premium,Monthly,2038-09-27,2038-10-27,1200,1200
SUB006846,CUST14704,Premium,Monthly,2038-09-28,2038-10-28,1200,1200
SUB006847,CUST02068,Basic,Monthly,2038-09-29,2038-10-29,500,500
SUB006848,CUST14075,Basic,Monthly,2038-09-30,2038-10-30,500,500
SUB006849,CUST02405,Standard,Monthly,2038-10-01,2038-10-31,800,800
SUB006850,CUST08964,Standard,Monthly,2038-10-02,2038-11-01,800,800
SUB006851,CUST13907,Standard,Yearly,2038-10-03,2039-10-03,800,9600
SUB006852,CUST19258,Basic,Monthly,2038-10-04,2038-11-03,500,500
SUB006853,CUST14394,Premium,Yearly,2038-10-05,2039-10-05,1200,14400
SUB006854,CUST15414,Basic,Monthly,2038-10-06,2038-11-05,500,500
SUB006855,CUST17101,Premium,Monthly,2038-10-07,2038-11-06,1200,1200
SUB006856,CUST09273,Premium,Monthly,2038-10-08,2038-11-07,1200,1200
SUB006857,CUST15964,Premium,Monthly,2038-10-09,2038-11-08,1200,1200
SUB006858,CUST06430,Basic,Monthly,2038-10-10,2038-11-09,500,500
SUB006859,CUST02557,Standard,Yearly,2038-10-11,2039-10-11,800,9600
SUB006860,CUST01458,Premium,Yearly,2038-10-12,2039-10-12,1200,14400
SUB006861,CUST19986,Standard,Yearly,2038-10-13,2039-10-13,800,9600
SUB006862,CUST03838,Standard,Monthly,2038-10-14,2038-11-13,800,800
SUB006863,CUST18813,Standard,Monthly,2038-10-15,2038-11-14,800,800
SUB006864,CUST02696,Standard,Monthly,2038-10-16,2038-11-15,800,800
SUB006865,CUST04512,Standard,Monthly,2038-10-17,2038-11-16,800,800
SUB006866,CUST10374,Premium,Monthly,2038-10-18,2038-11-17,1200,1200
SUB006867,CUST07030,Premium,Monthly,2038-10-19,2038-11-18,1200,1200
SUB006868,CUST16342,Premium,Monthly,2038-10-20,2038-11-19,1200,1200
SUB006869,CUST03763,Basic,Monthly,2038-10-21,2038-11-20,500,500
SUB006870,CUST00223,Basic,Monthly,2038-10-22,2038-11-21,500,500
SUB006871,CUST14451,Basic,Yearly,2038-10-23,2039-10-23,500,6000
SUB006872,CUST14662,Standard,Yearly,2038-10-24,2039-10-24,800,9600
SUB006873,CUST17399,Premium,Monthly,2038-10-25,2038-11-24,1200,1200
SUB006874,CUST01019,Standard,Monthly,2038-10-26,2038-11-25,800,800
SUB006875,CUST18681,Basic,Monthly,2038-10-27,2038-11-26,500,500
SUB006876,CUST08418,Standard,Yearly,2038-10-28,2039-10-28,800,9600
SUB006877,CUST04583,Standard,Monthly,2038-10-29,2038-11-28,800,800
SUB006878,CUST05270,Standard,Monthly,2038-10-30,2038-11-29,800,800
SUB006879,CUST16069,Basic,Yearly,2038-10-31,2039-10-31,500,6000
SUB006880,CUST11320,Standard,Monthly,2038-11-01,2038-12-01,800,800
SUB006881,CUST06354,Premium,Yearly,2038-11-02,2039-11-02,1200,14400
SUB006882,CUST04412,Standard,Yearly,2038-11-03,2039-11-03,800,9600
SUB006883,CUST09779,Standard,Monthly,2038-11-04,2038-12-04,800,800
SUB006884,CUST04496,Basic,Monthly,2038-11-05,2038-12-05,500,500
SUB006885,CUST09708,Standard,Yearly,2038-11-06,2039-11-06,800,9600
SUB006886,CUST00769,Premium,Yearly,2038-11-07,2039-11-07,1200,14400
SUB006887,CUST18558,Premium,Monthly,2038-11-08,2038-12-08,1200,1200
SUB006888,CUST12619,Basic,Monthly,2038-11-09,2038-12-09,500,500
SUB006889,CUST05291,Basic,Yearly,2038-11-10,2039-11-10,500,6000
SUB006890,CUST12393,Standard,Monthly,2038-11-11,2038-12-11,800,800
SUB006891,CUST12194,Standard,Monthly,2038-11-12,2038-12-12,800,800
SUB006892,CUST03293,Standard,Yearly,2038-11-13,2039-11-13,800,9600
SUB006893,CUST06112,Standard,Monthly,2038-11-14,2038-12-14,800,800
SUB006894,CUST07225,Standard,Monthly,2038-11-15,2038-12-15,800,800
SUB006895,CUST15912,Standard,Monthly,2038-11-16,2038-12-16,800,800
SUB006896,CUST18465,Standard,Monthly,2038-11-17,2038-12-17,800,800
SUB006897,CUST05228,Premium,Yearly,2038-11-18,2039-11-18,1200,14400
SUB006898,CUST18497,Premium,Monthly,2038-11-19,2038-12-19,1200,1200
SUB006899,CUST03148,Basic,Monthly,2038-11-20,2038-12-20,500,500
SUB006900,CUST11310,Basic,Monthly,2038-11-21,2038-12-21,500,500
SUB006901,CUST03948,Basic,Monthly,2038-11-22,2038-12-22,500,500
SUB006902,CUST10690,Standard,Monthly,2038-11-23,2038-12-23,800,800
SUB006903,CUST06052,Premium,Yearly,2038-11-24,2039-11-24,1200,14400
SUB006904,CUST16107,Standard,Monthly,2038-11-25,2038-12-25,800,800
SUB006905,CUST09142,Standard,Monthly,2038-11-26,2038-12-26,800,800
SUB006906,CUST14259,Premium,Yearly,2038-11-27,2039-11-27,1200,14400
SUB006907,CUST07476,Standard,Monthly,2038-11-28,2038-12-28,800,800
SUB006908,CUST00405,Basic,Monthly,2038-11-29,2038-12-29,500,500
SUB006909,CUST05756,Standard,Monthly,2038-11-30,2038-12-30,800,800
SUB006910,CUST12062,Premium,Monthly,2038-12-01,2038-12-31,1200,1200
SUB006911,CUST03721,Basic,Monthly,2038-12-02,2039-01-01,500,500
SUB006912,CUST19191,Standard,Monthly,2038-12-03,2039-01-02,800,800
SUB006913,CUST16672,Standard,Monthly,2038-12-04,2039-01-03,800,800
SUB006914,CUST04168,Standard,Monthly,2038-12-05,2039-01-04,800,800
SUB006915,CUST01819,Basic,Yearly,2038-12-06,2039-12-06,500,6000
SUB006916,CUST04650,Basic,Monthly,2038-12-07,2039-01-06,500,500
SUB006917,CUST11485,Basic,Monthly,2038-12-08,2039-01-07,500,500
SUB006918,CUST01941,Standard,Yearly,2038-12-09,2039-12-09,800,9600
SUB006919,CUST01068,Premium,Yearly,2038-12-10,2039-12-10,1200,14400
SUB006920,CUST00990,Premium,Yearly,2038-12-11,2039-12-11,1200,14400
SUB006921,CUST08481,Premium,Monthly,2038-12-12,2039-01-11,1200,1200
SUB006922,CUST06144,Premium,Monthly,2038-12-13,2039-01-12,1200,1200
SUB006923,CUST12087,Standard,Monthly,2038-12-14,2039-01-13,800,800
SUB006924,CUST03108,Basic,Monthly,2038-12-15,2039-01-14,500,500
SUB006925,CUST04634,Standard,Monthly,2038-12-16,2039-01-15,800,800
SUB006926,CUST17559,Basic,Monthly,2038-12-17,2039-01-16,500,500
SUB006927,CUST09998,Standard,Yearly,2038-12-18,2039-12-18,800,9600
SUB006928,CUST15640,Standard,Monthly,2038-12-19,2039-01-18,800,800
